won,speakernum,start,end,spreker,majority_speaker,majority_perc,closest_speaker,closest_dist,text
WON02440979,SPEAKER_05,1141.0101867572157,1147.9881154499153,,,0.9274193548387096,Esther Ouwehand,0.7213282307250958," met een hele korte termijn.

 En die 75 procent moet binnen twee jaar gerealiseerd worden."
WON02440979,SPEAKER_05,1148.2597623089982,1149.3293718166383,,,0.9274193548387096,Thierry Baudet,1.1181145424033685, Kan dat?
WON02440979,SPEAKER_01,1149.3293718166383,1161.7402376910018,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.48347733084441313," Voor de natuur is het nodig.

 Boswachters waarschuwen dat sommige natuurgebieden...

 gewoon ook echt onherstelbaar verdwijnen.

 En dit was al heel lang nodig en de tijd is gewoon opgesoepeerd."
WON02440979,SPEAKER_01,1161.9779286926996,1178.9898132427843,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.4879150256656329," Dus wij zeggen, help boeren met die omschakeling.

 Zij mogen daar niet financieel onder lijden.

 Dus de agro-industrie, de Rabobank, de veevoerbedrijven...

 die er allemaal van hebben geprofiteerd, die moeten ook echt flink bijlappen...

 zodat we in elk geval deze boeren financieel kunnen beschermen...

 en helpen omschakelen."
WON02440979,SPEAKER_05,1178.3616298811544,1187.3938879456705,,,0.9274193548387096,Thierry Baudet,1.0245322414216844," Maar binnen twee jaar 75 procent van de veestapel...

 ja, eigenlijk saneren, ja, saneren.

 Wat gebeurt er eigenlijk dan met dat vee? Wordt dat allemaal geslacht?"
WON02440979,SPEAKER_01,1187.8862478777592,1199.0067911714773,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.48069933878839555," Nou ja, als je niet fokt, dan heb je geen dieren.

 Dus je stopt met het fokken van dieren.

 En alle dieren die in de veehouderij staan, ook als het gaat om melkkoeien...

 die eindigen allemaal in de slacht.

 En daar willen wij juist een einde aan maken."
WON02440979,SPEAKER_05,1199.0067911714773,1203.1833616298813,,,0.9274193548387096,Thierry Baudet,1.0046108101708404," Maar dat gaat u dus nu versnellen dan?

 Want ze eindigen dan versneld in de slacht."
WON02440979,SPEAKER_01,1201.7062818336162,1209.9915110356537,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.5797155455623619," Maar je stopt vooral met fokken.

 Als je naar kippen kijkt, die leven niet langer dan zes weken in de gangbare houderij."
WON02440979,SPEAKER_05,1208.6672325976233,1211.1460101867574,,,0.9274193548387096,Thierry Baudet,0.933143022537469," Daarmee krimp je natuurlijk niet voor 75 procent, hè?"
WON02440979,SPEAKER_01,1211.3497453310697,1222.181663837012,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.5227608295595376," Nou, kippen zijn wel het grootste aantal dieren in Nederland.

 En we zagen net nationaal ook dat, behalve de problemen voor de natuur...

 en de voedselproductie voor de lange termijn..."
WON02440979,SPEAKER_01,1222.623089983022,1238.9388794567062,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.4902782790496166," is het ook risicovol voor de mens.

 Die vogelgriep, daarvan wordt echt gewaarschuwd.

 Als die overslaat op mensen, dan hebben we een nieuwe pandemie.

 Dus ook omwille van de bescherming van de gezondheid van mensen...

 zullen we over moeten schakelen naar een gezond en duurzaam voedsel.

 En dat is dus veel plantaardiger en met veel minder dieren."
WON02440979,SPEAKER_05,1239.3803056027164,1242.5382003395584,,,0.9274193548387096,,1.0393337859011427, U wilt ook dat Nederland in 2030 klimaatneutraal is.
WON02440979,SPEAKER_01,1242.521222410866,1242.911714770798,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Wybren van Haga,1.3538973275390158, Ja.
WON02440979,SPEAKER_05,1243.0475382003397,1263.3531409168081,,,0.9274193548387096,Thierry Baudet,0.9704647070255991," Europa heeft het over 2050, wanneer dat moet gebeuren.

 Nederland sluit zich daarbij aan.

 Sommige andere partijen, bijvoorbeeld D66, zetten 2040, moet dat zijn.

 Maar u wilt dus dat in 2030.

 Dat is al over zes jaar en twee maanden. Is dat haalbaar?"
WON02440979,SPEAKER_01,1264.2529711375214,1273.641765704584,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.48988217209066254," Opgeven is vooral geen optie.

 Ik zie wel dat het steeds moeilijker wordt, ook voor klimaatbeleid.

 O, jeetje. Er gebeurt van alles."
WON02440979,SPEAKER_01,1274.0831918505942,1275.5602716468593,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.9074097085602746, De ramen worden gelappen.
WON02440979,SPEAKER_05,1275.2037351443123,1278.3446519524618,,,0.9274193548387096,Henri Bontenbal,1.136937829993648," Ik dacht al, ik zag hier wat beweging in de studio."
WON02440979,SPEAKER_01,1277.4108658743635,1285.0848896434636,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.6992867823528265," De meneer die dat aan het doen is, die leek even te vallen."
WON02440979,SPEAKER_05,1279.9745331069612,1285.7979626485571,,,0.9274193548387096,Esther Ouwehand,0.677171608237419," O, wacht, er wordt een post opgeplast."
WON02440979,SPEAKER_01,1285.5263157894738,1287.3599320882854,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.922471637373042, De ramen worden helemaal niet gewassen.
WON02440979,SPEAKER_01,1288.2088285229202,1289.821731748727,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,1.1366488073875582, Nee. Creatief.
WON02440979,SPEAKER_05,1289.482173174873,1295.2546689303904,,,0.9274193548387096,Thierry Baudet,0.9857988084309585, Er komt een verkiezingsposter. Ik kan niet precies lezen wat erop staat.
WON02440979,SPEAKER_01,1294.6264855687605,1298.6502546689303,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.8030256177488141, Wel wat gevaar voor eigen leven. Hij viel zo bijna.
WON02440979,SPEAKER_05,1296.2733446519524,1300.9932088285232,,,0.9274193548387096,Esther Ouwehand,0.9831752349275306, Laten we hopen dat hij... Een ladder tegen de dingen.
WON02440979,SPEAKER_01,1300.0933786078099,1303.0814940577252,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.8254513608435405, Laten we hopen dat hij zich niet bezeert.
WON02440979,SPEAKER_05,1302.7249575551782,1304.4057724957556,,,0.9274193548387096,Thierry Baudet,1.1021372538623693, Het is wel weer eens wat anders. Het is weer eens wat anders.
WON02440979,SPEAKER_05,1305.5263157894738,1307.1731748726656,,,0.9274193548387096,Thierry Baudet,1.1580484896659735, Het is jammer dat het een beetje herrie maakt.
WON02440979,SPEAKER_01,1307.495755517827,1314.0662139219016,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.6377738078038753," Ja, maar goed, ik mag het wel een beetje buiten de lijntjes kleuren.

 We hadden het over het klimaat."
WON02440979,SPEAKER_05,1309.855687606112,1321.1969439728355,,,0.9274193548387096,,1.021504403861844," Even wachten tot ze klaar zijn.

 O, nee, er wordt wat weggehaald.

 Oké, bedankt. En tot ziens."
WON02440979,SPEAKER_05,1321.6383701188456,1325.2376910016978,,,0.9274193548387096,Thierry Baudet,1.3206376329131546," Klimaat is belangrijker dan omzicht. Oké, hoi."
WON02440979,SPEAKER_01,1325.5432937181663,1328.0220713073004,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.8200794636830464, Klimaat is belangrijker dan omzicht. Oké.
WON02440979,SPEAKER_05,1329.0237691001698,1331.60441426146,,,0.9274193548387096,Thierry Baudet,1.0508351634585507," Ja, stemrecht hoor ik ook nog. Nou ja, goed."
WON02440979,SPEAKER_01,1331.960950764007,1337.1222410865876,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.7687884691783127," We hadden het over klimaat. Ik hou wel van een beetje...

 Jouw hart is koud, dus helemaal niet erg."
WON02440979,SPEAKER_05,1333.0475382003397,1342.5042444821734,,,0.9274193548387096,,1.0446056338254295," Zes jaar en twee maanden. Dan moeten wij klimaatneutraal zijn.

 Dat is wel snel."
WON02440979,SPEAKER_01,1341.0950764006793,1370.8573853989815,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.4250321594520592," Voor klimaat geldt ook dat het natuurlijk supertragisch is...

 dat we al heel lang weten dat de wetenschappelijke consensus is...

 dat als de aarde nog verder opwarmt dan anderhalve graad...

 dat het heel problematisch wordt.

 En dat politieke keuzes die daarbij worden, uitgebleven zijn.

 Dus ik zie en herken, het wordt moeilijk.

 Maar de Partij voor de Dieren zegt, jongens, opgeven is geen optie.

 We kunnen en moeten belangrijke en grote keuzes maken.

 Het begint al met die hervorming van de landbouw."
WON02440979,SPEAKER_05,1369.4991511035655,1374.949066213922,,,0.9274193548387096,Geert Wilders,0.9479312147750713, Laten we even kijken. U maakt radicale keuzes in uw programma.
WON02440979,SPEAKER_01,1372.7079796264857,1375.2207130730053,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Frans Timmermans,1.0338816868019276, U zegt bijvoorbeeld stoppen met de visserij.
WON02440979,SPEAKER_05,1375.6621392190154,1378.0390492359934,,,0.9274193548387096,,0.9960414537860385, U zegt drie vliegvelden moeten dicht.
WON02440979,SPEAKER_01,1378.0899830220715,1381.502546689304,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.7661023700578852, Alles behalve Schiphol. Schiphol moet flink krimpen.
WON02440979,SPEAKER_05,1381.7402376910018,1386.1205432937181,,,0.9274193548387096,Thierry Baudet,1.0433597071846015, U zegt we moeten hele strenge regels opleggen aan de industrie.
WON02440979,SPEAKER_05,1386.6468590831919,1389.9405772495757,,,0.9274193548387096,Thierry Baudet,0.9951961950524896, Dat betekent dat Geenmoers en Dordrecht helemaal moeten stoppen.
WON02440979,SPEAKER_01,1390.3480475382003,1393.200339558574,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.7784550301732246, Geenmoers zorgt op dit moment voor...
WON02440979,SPEAKER_05,1392.6910016977931,1393.4889643463498,,,0.9274193548387096,Rob Jetten,1.0769961541509805," PFAS, hè?"
WON02440979,SPEAKER_01,1393.4889643463498,1401.16298811545,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.5349539548875293, Willens en wetens ook.
WON02440979,SPEAKER_05,1394.8811544991513,1401.4006791171478,,,0.9274193548387096,Esther Ouwehand,0.5651412693215334," Voor de uitstoot van stoffen waar mensen ziek van worden.

 Volksgezondheid is altijd belangrijker dan het verdienmodel van zo'n bedrijf."
WON02440979,SPEAKER_05,1402.8777589134124,1405.407470288625,,,0.9274193548387096,Thierry Baudet,1.116167311941733, Tata moet grote delen van het bedrijf sluiten.
WON02440979,SPEAKER_01,1405.6112054329374,1424.2020373514433,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.5038587920247354," Ook daarvoor geldt dat de Cokes 2-fabriek...

 die aantoonbaar kankerverwekkende stoffen uitstoot...

 dat kunnen we in een land als Nederland niet accepteren.

 Dat we de volksgezondheid ondergeschikt maken aan het verdienmodel van...

 Let op, het zijn wel de aandeelhouders in India die hiervan profiteren."
WON02440979,SPEAKER_05,1405.8488964346352,1425.3735144312395,,,0.9274193548387096,Esther Ouwehand,0.5044072126245793, Het zijn hele duidelijke beslissingen die u zegt.
WON02440979,SPEAKER_01,1424.5585738539899,1426.2733446519524,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.7664270408085107, Die hebben daar de lasten van.
WON02440979,SPEAKER_05,1426.1714770797962,1434.7792869269952,,,0.9274193548387096,Thierry Baudet,0.9949181560235367," Het zijn ook vergaande beslissingen. Dat gaat banen kosten.

 En niet een paar banen, dat gaat een heleboel banen kosten."
WON02440979,SPEAKER_01,1428.2937181663838,1448.2597623089982,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.48569295470271895," Wat zegt u tegen die mensen die hun baan kwijtraken?

 Er is gelukkig heel veel werk in de groene energietransitie.

 Dus het is van groot belang, zeker als je kijkt naar de mensen die bij Tata werken...

 dat we natuurlijk wel de keuze maken dat mensen ook niet zelf ziek worden...

 van het werk dat ze moeten doen."
WON02440979,SPEAKER_05,1448.2258064516132,1458.2427843803057,,,0.9274193548387096,Thierry Baudet,0.9906097296708862," Maar kun je in die korte periode, zes jaar en twee maanden...

 want dat is wat u wilt, klimaatneutraal zijn...

 dan kun je zulke vergaande beslissingen doorvoeren...

 met behoud van werkgelegenheid voor mensen?"
WON02440979,SPEAKER_01,1458.4295415959255,1485.1018675721562,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.40560681765859696," Zeker. Wij zeggen vooral...

 let nou op wat een economie is die houdbaar is in de toekomst.

 En op dit moment rijdt ons economische systeem op wat we uit de aarde roven...

 wat we van de natuur halen, wat de aarde niet meer kan herstellen.

 Dus dit systeem loopt hoe dan ook vast.

 Dan kan je wachten tot de wal het schip keert.

 Dat betekent heel veel ellende voor iedereen.

 Of je probeert die transitie naar een gezonde, duurzame economie in gang te zetten."
WON02440979,SPEAKER_05,1484.4227504244482,1485.5772495755518,,,0.9274193548387096,Rob Jetten,1.0660900987588082, Dat begrijp ik.
WON02440979,SPEAKER_01,1485.5772495755518,1506.1205432937181,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.48694350091992206," En daar hoort ook, wat de Partij voor de Dieren betreft, bij...

 dat we ervoor kiezen dat we ook accepteren dat we wat minder spullen hebben met z'n allen.

 Mensen die nu niet rond kunnen komen, we verhogen hun levensstandaard...

 want iedereen moet een dak boven z'n hoofd, z'n zorgverzekering kunnen betalen.

 We moeten het goed hebben.

 Maar al die spullen die we hier produceren en consumeren en weggooien..."
WON02440979,SPEAKER_01,1506.3921901528015,1508.3106960950763,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,,1.0472371315563471, Maar het is interessant dat u dit zegt.
WON02440979,SPEAKER_05,1506.409168081494,1517.2410865874363,,,0.9274193548387096,Frans Timmermans,0.9614216671474064," Want ik was zo benieuwd, ook toen ik het programma las...

 pleit u eigenlijk ook voor minder economische groei?

 Kunnen we ook de economie wel een beetje laten krimpen?"
WON02440979,SPEAKER_01,1515.016977928693,1527.1901528013582,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.4737657490593899," Dat is noodzakelijk, want we weten al sinds 1972 dat er grenzen zitten aan de groei.

 Sinds de Club van Rome, dat rapport.

 Maar ook als je dat rapport niet gelezen hebt, dan kun je je wel iets voorstellen..."
WON02440979,SPEAKER_01,1527.5636672325977,1544.5755517826824,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.5008010947536986," bij het idee dat op een eindige planeet oneindige economische groei niet gaat.

 Alles wat we gebruiken in onze economie, heeft zijn basis in de natuur.

 En als we ieder jaar daar 30 procent meer van opmaken...

 dan die natuur uit zichzelf weer kan herstellen...

 dan leef je gigantisch op de pof."
WON02440979,SPEAKER_05,1544.5755517826824,1546.426146010187,,,0.9274193548387096,Frans Timmermans,1.0451154653658714, Hoeveel mag die economie krimpen?
WON02440979,SPEAKER_01,1546.6638370118844,1551.7062818336162,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.7303125385245405, Wij willen vooral de basis veiligstellen.
WON02440979,SPEAKER_05,1547.5297113752122,1555.8149405772497,,,0.9274193548387096,,0.9826032505309135," Wat kunt u een percentage noemen, wat is aanvaardbaar voor economische krimp?"
WON02440979,SPEAKER_01,1555.8828522920203,1570.942275042445,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.5357513311455587," De enige economie die aanvaardbaar is, is een economie die past binnen de draagkracht van de aarde.

 En waarin we recht doen aan alle sociale rechten die we willen veiligstellen.

 Dus wij vinden natuur belangrijk, klimaat, wat we nodig hebben voor het voortbestaan van mensen..."
WON02440979,SPEAKER_01,1570.9932088285232,1577.9032258064517,Esther Ouwehand,Esther Ouwehand,0.6140350877192983,Esther Ouwehand,0.6349716590207656," een rechtvaardige en gelijkwaardige samenleving.

 En de enige economie die houdbaar is, is een economie die daarin past."
WON02440979,SPEAKER_05,1577.9032258064517,1589.4991511035655,,,0.9274193548387096,Thierry Baudet,0.9416685762484754, En dat kan een krimpende economie zijn. U gaat er geen percentage op plakken.
